5.052000000000000419e-05,0.000000000000000000e+00
5.059000000000000183e-05,1.000000000000000000e+00
9.997000000000000677e-05,1.000000000000000000e+00
1.000000000000000048e-04,0.000000000000000000e+00
1.536658281552438581e-04,0.000000000000000000e+00
1.537358281552438490e-04,1.000000000000000000e+00
1.999699999999999980e-04,1.000000000000000000e+00
2.000000000000000096e-04,0.000000000000000000e+00
2.567898408537973407e-04,0.000000000000000000e+00
2.568598408537973586e-04,1.000000000000000000e+00
2.999700000000000435e-04,1.000000000000000000e+00
3.000000000000000279e-04,0.000000000000000000e+00
3.598891583085877112e-04,0.000000000000000000e+00
3.599591583085877291e-04,1.000000000000000000e+00
3.999700000000000347e-04,1.000000000000000000e+00
4.000000000000000192e-04,0.000000000000000000e+00
4.629607018213906613e-04,0.000000000000000000e+00
4.630307018213906793e-04,1.000000000000000000e+00
4.999699999999999717e-04,1.000000000000000000e+00
5.000000000000000104e-04,0.000000000000000000e+00
5.659739869402650786e-04,0.000000000000000000e+00
5.660439869402650965e-04,1.000000000000000000e+00
5.999700000000000172e-04,1.000000000000000000e+00
6.000000000000000559e-04,0.000000000000000000e+00
6.689264028945943403e-04,0.000000000000000000e+00
6.689964028945943582e-04,1.000000000000000000e+00
6.999700000000000626e-04,1.000000000000000000e+00
7.000000000000001013e-04,0.000000000000000000e+00
7.718148486349157107e-04,0.000000000000000000e+00
7.718848486349157286e-04,1.000000000000000000e+00
7.999700000000001081e-04,1.000000000000000000e+00
8.000000000000001468e-04,0.000000000000000000e+00
8.746106569178747556e-04,0.000000000000000000e+00
8.746806569178747735e-04,1.000000000000000000e+00
8.999700000000001535e-04,1.000000000000000000e+00
9.000000000000001922e-04,0.000000000000000000e+00
9.773115784790056045e-04,0.000000000000000000e+00
9.773815784790056225e-04,1.000000000000000000e+00
9.999700000000001990e-04,1.000000000000000000e+00
1.000000000000000238e-03,0.000000000000000000e+00
1.079914599776021127e-03,0.000000000000000000e+00
1.079984599776021145e-03,1.000000000000000000e+00
1.099970000000000244e-03,1.000000000000000000e+00
1.100000000000000283e-03,0.000000000000000000e+00
1.182393886345792233e-03,0.000000000000000000e+00
1.182463886345792251e-03,1.000000000000000000e+00
1.199970000000000290e-03,1.000000000000000000e+00
1.200000000000000329e-03,0.000000000000000000e+00
1.284747630112908177e-03,0.000000000000000000e+00
1.284817630112908195e-03,1.000000000000000000e+00
1.299970000000000335e-03,1.000000000000000000e+00
1.300000000000000374e-03,0.000000000000000000e+00
1.386973011800623741e-03,0.000000000000000000e+00
1.387043011800623759e-03,1.000000000000000000e+00
1.399970000000000381e-03,1.000000000000000000e+00
1.400000000000000419e-03,0.000000000000000000e+00
1.489047944943021470e-03,0.000000000000000000e+00
1.489117944943021488e-03,1.000000000000000000e+00
1.499970000000000426e-03,1.000000000000000000e+00
1.500000000000000465e-03,0.000000000000000000e+00
1.590971126706995642e-03,0.000000000000000000e+00
1.591041126706995660e-03,1.000000000000000000e+00
1.599970000000000472e-03,1.000000000000000000e+00
1.600000000000000510e-03,0.000000000000000000e+00
1.692740031957619146e-03,0.000000000000000000e+00
1.692810031957619164e-03,1.000000000000000000e+00
1.699970000000000517e-03,1.000000000000000000e+00
1.700000000000000556e-03,0.000000000000000000e+00
1.794337104665854124e-03,0.000000000000000000e+00
1.794407104665854142e-03,1.000000000000000000e+00
1.799970000000000563e-03,1.000000000000000000e+00
1.800000000000000601e-03,0.000000000000000000e+00
1.895761593395332801e-03,0.000000000000000000e+00
1.895831593395332819e-03,1.000000000000000000e+00
1.899970000000000608e-03,1.000000000000000000e+00
1.900000000000000647e-03,0.000000000000000000e+00
1.997011356608893382e-03,0.000000000000000000e+00
1.997081356608893399e-03,1.000000000000000000e+00
1.999970000000000653e-03,1.000000000000000000e+00
2.000000000000000475e-03,0.000000000000000000e+00
2.098073990657861078e-03,0.000000000000000000e+00
2.098143990657861096e-03,1.000000000000000000e+00
2.099970000000000482e-03,1.000000000000000000e+00
2.100000000000000304e-03,0.000000000000000000e+00
2.198949322123144520e-03,0.000000000000000000e+00
2.199019322123144538e-03,1.000000000000000000e+00
2.199970000000000311e-03,1.000000000000000000e+00
2.200000000000000133e-03,0.000000000000000000e+00
2.299635668931881635e-03,0.000000000000000000e+00
2.299705668931881653e-03,1.000000000000000000e+00
2.299970000000000139e-03,1.000000000000000000e+00
2.299999999999999961e-03,0.000000000000000000e+00
2.399999999999999790e-03,0.000000000000000000e+00
2.499999999999999618e-03,0.000000000000000000e+00
2.599999999999999447e-03,0.000000000000000000e+00
2.699999999999999276e-03,0.000000000000000000e+00
2.799999999999999104e-03,0.000000000000000000e+00
2.899633019838296355e-03,0.000000000000000000e+00
2.899703019838296373e-03,1.000000000000000000e+00
2.899969999999999111e-03,1.000000000000000000e+00
2.899999999999998933e-03,0.000000000000000000e+00
2.998948150033073617e-03,0.000000000000000000e+00
2.999018150033073635e-03,1.000000000000000000e+00
2.999969999999998940e-03,1.000000000000000000e+00
2.999999999999998761e-03,0.000000000000000000e+00
3.098072534561740251e-03,0.000000000000000000e+00
3.098142534561740269e-03,1.000000000000000000e+00
3.099969999999998768e-03,1.000000000000000000e+00
3.099999999999998590e-03,0.000000000000000000e+00
3.197006152269055070e-03,0.000000000000000000e+00
3.197076152269055088e-03,1.000000000000000000e+00
3.199969999999998597e-03,1.000000000000000000e+00
3.199999999999998419e-03,0.000000000000000000e+00
3.295759586784915464e-03,0.000000000000000000e+00
3.295829586784915482e-03,1.000000000000000000e+00
3.299969999999998425e-03,1.000000000000000000e+00
3.299999999999998247e-03,0.000000000000000000e+00
3.394334834541423099e-03,0.000000000000000000e+00
3.394404834541423117e-03,1.000000000000000000e+00
3.399969999999998254e-03,1.000000000000000000e+00
3.399999999999998076e-03,0.000000000000000000e+00
3.492732456741538382e-03,0.000000000000000000e+00
3.492802456741538400e-03,1.000000000000000000e+00
3.499969999999998083e-03,1.000000000000000000e+00
3.499999999999997904e-03,0.000000000000000000e+00
3.590968356662824212e-03,0.000000000000000000e+00
3.591038356662824230e-03,1.000000000000000000e+00
3.599969999999997911e-03,1.000000000000000000e+00
3.599999999999997733e-03,0.000000000000000000e+00
3.689044941212173568e-03,0.000000000000000000e+00
3.689114941212173586e-03,1.000000000000000000e+00
3.699969999999997740e-03,1.000000000000000000e+00
3.699999999999997562e-03,0.000000000000000000e+00
3.786963334069457822e-03,0.000000000000000000e+00
3.787033334069457840e-03,1.000000000000000000e+00
3.799969999999997568e-03,1.000000000000000000e+00
3.799999999999997390e-03,0.000000000000000000e+00
3.884744194767135016e-03,0.000000000000000000e+00
3.884814194767135034e-03,1.000000000000000000e+00
3.899969999999997397e-03,1.000000000000000000e+00
3.899999999999997219e-03,0.000000000000000000e+00
3.982390255419313019e-03,0.000000000000000000e+00
3.982460255419312603e-03,1.000000000000000000e+00
3.999969999999997659e-03,1.000000000000000000e+00
3.999999999999997481e-03,0.000000000000000000e+00
4.079903162375058887e-03,0.000000000000000000e+00
4.079973162375058471e-03,1.000000000000000000e+00
4.099969999999997922e-03,1.000000000000000000e+00
4.099999999999997743e-03,0.000000000000000000e+00
4.177307599532895446e-03,0.000000000000000000e+00
4.177377599532895031e-03,1.000000000000000000e+00
4.199969999999998184e-03,1.000000000000000000e+00
4.199999999999998006e-03,0.000000000000000000e+00
4.274606527425710116e-03,0.000000000000000000e+00
4.274676527425709700e-03,1.000000000000000000e+00
